client_id,client_type,city,join_date,trade_id,trade_date,segment,trade_amount,account_status
1172,Institutional,Pune,2024-08-30,2861,2024-12-04,Equity,136548.92,Active
1172,Institutional,Pune,2024-08-30,4134,2024-10-31,Equity,92254.25,Active
1172,Institutional,Pune,2024-08-30,9601,2024-02-17,Equity,91284.48,Active
1173,Retail,Pune,2022-02-04,1487,2023-05-29,F&O,463559.81,Active
1173,Retail,Pune,2022-02-04,1876,2024-11-24,Commodity,204264.53,Active
1173,Retail,Pune,2022-02-04,8707,2023-09-07,Equity,267290.66,Active
1174,Retail,Pune,2024-09-25,68,2023-04-12,Commodity,154869.36,Inactive
1174,Retail,Pune,2024-09-25,417,2023-07-17,F&O,116759.93,Inactive
1174,Retail,Pune,2024-09-25,7632,2024-04-17,F&O,353095.71,Inactive
1174,Retail,Pune,2024-09-25,8328,2024-02-26,Commodity,414414.80,Inactive
1175,Retail,Delhi,2023-06-22,1881,2024-06-13,Equity,93314.85,Active
1175,Retail,Delhi,2023-06-22,9267,2023-07-04,Equity,294760.28,Active
1176,Retail,Pune,2024-01-20,2718,2023-05-02,Equity,4136.49,Active
1176,Retail,Pune,2024-01-20,3645,2023-09-11,Commodity,251533.73,Active
1176,Retail,Pune,2024-01-20,7723,2024-09-14,Equity,6076.74,Active
1176,Retail,Pune,2024-01-20,8384,2024-09-03,F&O,270927.19,Active
1176,Retail,Pune,2024-01-20,9501,2023-04-07,Currency,108363.33,Active
1177,HNI,Delhi,2024-11-03,260,2024-09-15,F&O,356342.36,Active
1177,HNI,Delhi,2024-11-03,1659,2023-08-05,Commodity,341979.39,Active
1177,HNI,Delhi,2024-11-03,2629,2023-11-13,Equity,204597.11,Active
1177,HNI,Delhi,2024-11-03,2662,2024-01-07,Commodity,31145.58,Active
1177,HNI,Delhi,2024-11-03,3241,2024-10-17,F&O,151688.13,Active
1178,Retail,Pune,2023-01-09,3212,2024-06-28,Equity,463708.45,Active
1178,Retail,Pune,2023-01-09,4595,2023-05-16,Commodity,384795.32,Active
1178,Retail,Pune,2023-01-09,5481,2023-04-06,F&O,249381.71,Active
1178,Retail,Pune,2023-01-09,5976,2023-07-21,Currency,166787.19,Active
1178,Retail,Pune,2023-01-09,7707,2023-08-02,Currency,373887.23,Active
1179,HNI,Hyderabad,2023-07-11,7067,2023-07-07,F&O,194501.63,Active
1179,HNI,Hyderabad,2023-07-11,8187,2024-03-19,Equity,295295.75,Active
1179,HNI,Hyderabad,2023-07-11,9782,2024-01-28,Commodity,133656.92,Active
1180,Retail,Pune,2022-08-21,1921,2023-12-22,Currency,181039.40,Active
1180,Retail,Pune,2022-08-21,2730,2023-03-31,Equity,482852.28,Active
1180,Retail,Pune,2022-08-21,3283,2024-03-02,Currency,33374.73,Active
1180,Retail,Pune,2022-08-21,3866,2023-09-09,Equity,298346.28,Active
1180,Retail,Pune,2022-08-21,6801,2024-03-17,F&O,488440.25,Active
1180,Retail,Pune,2022-08-21,6834,2023-02-06,Commodity,269629.92,Active
1180,Retail,Pune,2022-08-21,8135,2024-10-27,Equity,192460.01,Active
1181,Institutional,Bangalore,2023-12-06,4011,2024-08-26,Equity,215669.85,Inactive
1181,Institutional,Bangalore,2023-12-06,4840,2024-05-10,Commodity,267696.29,Inactive
1181,Institutional,Bangalore,2023-12-06,9817,2024-03-09,Equity,155376.81,Inactive
1182,Retail,Pune,2023-07-17,1516,2023-10-19,Equity,262098.88,Active
1182,Retail,Pune,2023-07-17,1924,2023-07-15,F&O,74895.83,Active
1182,Retail,Pune,2023-07-17,3414,2024-11-16,Currency,164051.08,Active
1182,Retail,Pune,2023-07-17,3537,2024-10-22,F&O,405885.46,Active
1182,Retail,Pune,2023-07-17,3737,2023-11-10,Equity,256599.31,Active
1182,Retail,Pune,2023-07-17,4079,2024-01-30,Equity,473495.84,Active
1183,Retail,Pune,2024-07-27,418,2024-08-01,Equity,492386.06,Active
1183,Retail,Pune,2024-07-27,6969,2023-07-07,Equity,41199.84,Active
1183,Retail,Pune,2024-07-27,8031,2023-06-06,F&O,305461.38,Active
1183,Retail,Pune,2024-07-27,9408,2023-06-19,Currency,300984.29,Active
1183,Retail,Pune,2024-07-27,9872,2024-07-08,Currency,88291.85,Active
1184,Institutional,Hyderabad,2024-06-05,4168,2024-06-21,Equity,253051.10,Active
1184,Institutional,Hyderabad,2024-06-05,4712,2023-12-21,Equity,329197.62,Active
1184,Institutional,Hyderabad,2024-06-05,6317,2024-08-14,Commodity,352754.99,Active
1184,Institutional,Hyderabad,2024-06-05,7079,2023-02-25,Equity,120920.16,Active
1185,Retail,Chennai,2023-12-27,1597,2024-05-29,F&O,122340.62,Active
1185,Retail,Chennai,2023-12-27,2171,2023-07-04,Currency,197652.73,Active
1185,Retail,Chennai,2023-12-27,4511,2023-08-04,Equity,52290.00,Active
1185,Retail,Chennai,2023-12-27,9262,2023-03-19,Commodity,284902.38,Active
1186,Institutional,Hyderabad,2022-03-17,387,2023-05-02,F&O,331995.60,Active
1186,Institutional,Hyderabad,2022-03-17,1228,2023-05-05,F&O,232773.60,Active
1186,Institutional,Hyderabad,2022-03-17,3043,2023-05-22,F&O,144021.16,Active
1186,Institutional,Hyderabad,2022-03-17,7634,2024-12-29,Equity,20547.68,Active
1186,Institutional,Hyderabad,2022-03-17,7752,2023-08-22,Currency,273281.45,Active
1187,Retail,Bangalore,2023-03-15,2391,2023-11-30,Equity,357906.24,Active
1187,Retail,Bangalore,2023-03-15,2900,2023-01-20,F&O,73781.92,Active
1187,Retail,Bangalore,2023-03-15,3805,2024-11-29,Equity,112353.47,Active
1187,Retail,Bangalore,2023-03-15,5276,2024-11-21,Equity,57858.86,Active
1187,Retail,Bangalore,2023-03-15,8390,2024-10-17,Equity,133904.22,Active
1188,Retail,Chennai,2023-11-30,732,2023-10-13,Currency,493138.68,Inactive
1188,Retail,Chennai,2023-11-30,4313,2023-03-10,Currency,456902.74,Inactive
1188,Retail,Chennai,2023-11-30,4881,2023-08-24,Equity,488180.14,Inactive
1188,Retail,Chennai,2023-11-30,4987,2023-04-29,Equity,105333.02,Inactive
1188,Retail,Chennai,2023-11-30,6437,2024-10-31,Equity,491677.48,Inactive
1188,Retail,Chennai,2023-11-30,8501,2023-07-25,Currency,72470.55,Inactive
1188,Retail,Chennai,2023-11-30,9203,2023-03-08,F&O,477070.83,Inactive
1188,Retail,Chennai,2023-11-30,9502,2023-09-06,Currency,430305.90,Inactive
1189,Retail,Mumbai,2024-07-03,2903,2023-04-11,Currency,160194.61,Inactive
1189,Retail,Mumbai,2024-07-03,4000,2023-07-04,Equity,335383.62,Inactive
1189,Retail,Mumbai,2024-07-03,5874,2023-04-13,Equity,365979.55,Inactive
1189,Retail,Mumbai,2024-07-03,6857,2023-04-08,Currency,262314.63,Inactive
1189,Retail,Mumbai,2024-07-03,6882,2023-07-21,Equity,473612.47,Inactive
1189,Retail,Mumbai,2024-07-03,8911,2023-07-28,Currency,238008.55,Inactive
1189,Retail,Mumbai,2024-07-03,9534,2023-01-28,Commodity,38083.64,Inactive
1190,HNI,Mumbai,2024-06-09,621,2024-10-10,Equity,292513.12,Active
1190,HNI,Mumbai,2024-06-09,641,2024-01-16,Commodity,494156.01,Active
1190,HNI,Mumbai,2024-06-09,1833,2024-10-22,Equity,415241.54,Active
1190,HNI,Mumbai,2024-06-09,3199,2023-09-11,F&O,184121.21,Active
1190,HNI,Mumbai,2024-06-09,4234,2024-09-12,Equity,147370.84,Active
1190,HNI,Mumbai,2024-06-09,5145,2024-09-12,F&O,18706.22,Active
1190,HNI,Mumbai,2024-06-09,7107,2024-09-03,Equity,260917.65,Active
1190,HNI,Mumbai,2024-06-09,7289,2024-12-04,Commodity,203352.91,Active
1190,HNI,Mumbai,2024-06-09,7347,2024-05-17,Currency,98287.02,Active
1190,HNI,Mumbai,2024-06-09,7684,2023-04-16,Commodity,428912.31,Active
1191,Retail,Bangalore,2023-11-23,50,2024-09-05,Currency,491724.14,Active
1191,Retail,Bangalore,2023-11-23,2961,2024-07-02,Equity,30063.48,Active
1191,Retail,Bangalore,2023-11-23,3544,2023-08-11,Equity,80260.73,Active
1191,Retail,Bangalore,2023-11-23,7640,2023-04-27,Commodity,170302.11,Active
1192,Retail,Hyderabad,2022-09-10,86,2024-07-10,F&O,59665.97,Active
1192,Retail,Hyderabad,2022-09-10,517,2024-05-13,Currency,141643.63,Active
1192,Retail,Hyderabad,2022-09-10,3760,2024-02-25,F&O,483745.79,Active
1192,Retail,Hyderabad,2022-09-10,7433,2023-01-21,Commodity,412089.43,Active
1192,Retail,Hyderabad,2022-09-10,7543,2023-03-22,F&O,387126.60,Active
1192,Retail,Hyderabad,2022-09-10,8326,2023-04-24,F&O,375126.96,Active
1193,Retail,Delhi,2024-11-26,3920,2024-06-09,Equity,100723.78,Active
1193,Retail,Delhi,2024-11-26,5178,2024-03-03,Equity,217707.48,Active
1193,Retail,Delhi,2024-11-26,7121,2023-11-02,Currency,325405.19,Active
1193,Retail,Delhi,2024-11-26,9797,2024-06-01,Commodity,199238.06,Active
1194,Retail,Bangalore,2023-02-14,60,2023-05-08,Equity,56672.93,Active
1194,Retail,Bangalore,2023-02-14,2792,2024-11-04,Equity,376193.01,Active
1194,Retail,Bangalore,2023-02-14,4128,2023-03-22,F&O,24406.30,Active
1194,Retail,Bangalore,2023-02-14,4250,2024-10-18,Commodity,293594.89,Active
1194,Retail,Bangalore,2023-02-14,6266,2024-01-15,Commodity,457129.25,Active
1194,Retail,Bangalore,2023-02-14,6482,2023-03-30,Currency,46428.79,Active
1194,Retail,Bangalore,2023-02-14,7352,2024-04-19,Currency,188089.60,Active
1195,Retail,Chennai,2022-05-07,202,2023-04-16,Equity,497220.66,Active
1195,Retail,Chennai,2022-05-07,1106,2024-12-22,Currency,10696.90,Active
1195,Retail,Chennai,2022-05-07,1871,2023-01-04,Currency,239819.09,Active
1195,Retail,Chennai,2022-05-07,4331,2023-10-11,Commodity,81290.78,Active
1195,Retail,Chennai,2022-05-07,4396,2024-09-18,F&O,365519.58,Active
1195,Retail,Chennai,2022-05-07,4791,2024-11-18,Equity,450535.92,Active
1196,HNI,Chennai,2023-08-15,1136,2024-02-27,Currency,452432.05,Active
1196,HNI,Chennai,2023-08-15,1618,2024-10-06,F&O,242067.44,Active
1196,HNI,Chennai,2023-08-15,3641,2024-08-09,Commodity,394375.37,Active
1196,HNI,Chennai,2023-08-15,6947,2023-01-07,Currency,21176.61,Active
1196,HNI,Chennai,2023-08-15,7070,2023-04-28,Commodity,415988.17,Active
1196,HNI,Chennai,2023-08-15,8895,2023-03-07,Commodity,270978.53,Active
1196,HNI,Chennai,2023-08-15,9062,2023-10-10,Equity,314757.79,Active
1196,HNI,Chennai,2023-08-15,9677,2023-03-01,Commodity,46193.67,Active
1197,Institutional,Pune,2022-10-21,1435,2023-10-11,Equity,492045.73,Active
1197,Institutional,Pune,2022-10-21,4747,2024-05-04,F&O,156307.79,Active
1197,Institutional,Pune,2022-10-21,5264,2023-08-20,Equity,11561.56,Active
1197,Institutional,Pune,2022-10-21,7329,2024-04-30,Commodity,431133.32,Active
1197,Institutional,Pune,2022-10-21,7742,2024-12-31,Commodity,124247.51,Active
1197,Institutional,Pune,2022-10-21,9521,2023-02-13,Equity,469589.77,Active
1198,Institutional,Mumbai,2024-10-16,817,2024-04-23,Equity,396934.58,Active
1198,Institutional,Mumbai,2024-10-16,1445,2024-11-25,F&O,9291.50,Active
1198,Institutional,Mumbai,2024-10-16,1531,2024-07-31,F&O,414334.80,Active
1198,Institutional,Mumbai,2024-10-16,7703,2024-06-28,Commodity,462104.60,Active
1198,Institutional,Mumbai,2024-10-16,8011,2023-03-06,F&O,486978.93,Active
1199,HNI,Chennai,2022-11-06,5089,2024-02-13,F&O,447339.91,Active
1199,HNI,Chennai,2022-11-06,5148,2023-05-07,F&O,82072.85,Active
1199,HNI,Chennai,2022-11-06,6395,2023-06-28,Equity,209791.47,Active
1199,HNI,Chennai,2022-11-06,6944,2024-03-26,F&O,80878.01,Active
1199,HNI,Chennai,2022-11-06,8382,2023-05-25,F&O,63782.92,Active
1199,HNI,Chennai,2022-11-06,8728,2024-04-22,Currency,205692.47,Active
1199,HNI,Chennai,2022-11-06,9205,2024-01-09,F&O,377148.63,Active
1200,Retail,Bangalore,2023-10-24,3009,2023-12-24,F&O,147110.19,Active
1200,Retail,Bangalore,2023-10-24,3499,2024-12-09,Equity,111502.27,Active
1200,Retail,Bangalore,2023-10-24,7827,2023-03-11,Currency,118907.57,Active
1200,Retail,Bangalore,2023-10-24,7896,2024-10-03,F&O,133553.69,Active
1201,HNI,Chennai,2023-06-12,6363,2024-10-24,Commodity,382279.30,Active
1201,HNI,Chennai,2023-06-12,9720,2023-02-27,Commodity,316188.45,Active
1202,Retail,Bangalore,2023-06-24,4125,2024-12-20,Equity,49025.82,Inactive
1202,Retail,Bangalore,2023-06-24,4270,2023-03-23,F&O,252518.55,Inactive
1202,Retail,Bangalore,2023-06-24,4787,2024-11-09,F&O,451850.54,Inactive
1202,Retail,Bangalore,2023-06-24,6062,2024-10-25,Equity,224726.70,Inactive
1202,Retail,Bangalore,2023-06-24,6478,2023-12-15,Currency,79549.69,Inactive
1202,Retail,Bangalore,2023-06-24,7496,2023-09-18,Equity,161504.22,Inactive
1203,Retail,Delhi,2023-02-23,400,2024-04-04,F&O,276271.72,Active
1203,Retail,Delhi,2023-02-23,465,2023-10-09,Equity,496489.54,Active
1203,Retail,Delhi,2023-02-23,3233,2024-12-06,Currency,479196.37,Active
1203,Retail,Delhi,2023-02-23,7331,2024-07-21,F&O,188055.94,Active
1203,Retail,Delhi,2023-02-23,9303,2023-05-19,Equity,351821.15,Active
1204,Retail,Pune,2023-03-20,2232,2024-05-22,Currency,228505.71,Active
1204,Retail,Pune,2023-03-20,5593,2024-09-06,Equity,6589.36,Active
1204,Retail,Pune,2023-03-20,5737,2023-01-21,Equity,274977.42,Active
1204,Retail,Pune,2023-03-20,5927,2024-07-31,Currency,442977.88,Active
1204,Retail,Pune,2023-03-20,7311,2024-05-01,F&O,324311.60,Active
1204,Retail,Pune,2023-03-20,7435,2023-02-15,Equity,104428.06,Active
1204,Retail,Pune,2023-03-20,8057,2023-04-28,Equity,239347.54,Active
1204,Retail,Pune,2023-03-20,8322,2024-01-20,Commodity,192003.06,Active
1204,Retail,Pune,2023-03-20,8484,2024-10-13,Equity,322875.96,Active
1205,Retail,Mumbai,2023-11-16,2363,2024-07-01,Equity,282406.94,Active
1205,Retail,Mumbai,2023-11-16,4172,2024-01-17,Equity,129228.07,Active
1205,Retail,Mumbai,2023-11-16,8123,2023-02-26,Commodity,444817.98,Active
1206,HNI,Chennai,2024-04-19,1757,2023-10-02,Currency,427413.06,Active
1206,HNI,Chennai,2024-04-19,1795,2023-08-08,Commodity,188278.61,Active
1206,HNI,Chennai,2024-04-19,6006,2023-05-10,Equity,294688.49,Active
1207,Retail,Bangalore,2022-08-24,3647,2024-12-13,Equity,93862.69,Active
1207,Retail,Bangalore,2022-08-24,4317,2023-07-21,Equity,95375.54,Active
1207,Retail,Bangalore,2022-08-24,4940,2023-05-20,Equity,389137.16,Active
1207,Retail,Bangalore,2022-08-24,7146,2023-11-16,Currency,252605.71,Active
1207,Retail,Bangalore,2022-08-24,9398,2023-11-04,Equity,498874.47,Active
1207,Retail,Bangalore,2022-08-24,9675,2023-01-22,Currency,304246.38,Active
1208,Retail,Hyderabad,2022-08-02,269,2024-09-20,Commodity,359477.81,Active
1208,Retail,Hyderabad,2022-08-02,4634,2024-08-08,Equity,179260.47,Active
1208,Retail,Hyderabad,2022-08-02,5950,2024-02-14,Equity,384389.33,Active
1208,Retail,Hyderabad,2022-08-02,6019,2024-09-23,Currency,115716.85,Active
1208,Retail,Hyderabad,2022-08-02,9643,2024-02-28,F&O,404970.35,Active
1208,Retail,Hyderabad,2022-08-02,9654,2023-03-19,Equity,315060.46,Active
1209,Retail,Mumbai,2022-03-26,6521,2023-12-16,Equity,495475.15,Active
1210,Institutional,Delhi,2024-03-04,1363,2023-11-26,Currency,277553.14,Active
1210,Institutional,Delhi,2024-03-04,1397,2023-03-26,Currency,154320.24,Active
1210,Institutional,Delhi,2024-03-04,2758,2023-11-23,Currency,440573.47,Active
1210,Institutional,Delhi,2024-03-04,3851,2023-02-03,Equity,489315.29,Active
1210,Institutional,Delhi,2024-03-04,6310,2023-01-20,F&O,416780.38,Active
1210,Institutional,Delhi,2024-03-04,9249,2023-03-26,Equity,51131.34,Active
1211,Retail,Bangalore,2022-03-26,690,2024-02-06,F&O,386478.48,Active
1211,Retail,Bangalore,2022-03-26,1781,2023-06-05,Equity,394842.24,Active
1211,Retail,Bangalore,2022-03-26,2914,2023-10-03,Equity,112662.37,Active
1211,Retail,Bangalore,2022-03-26,3978,2023-03-15,Commodity,173632.79,Active
1211,Retail,Bangalore,2022-03-26,5765,2023-04-25,Equity,190404.45,Active
1212,Retail,Pune,2022-03-06,763,2023-05-01,Equity,37232.82,Active
1212,Retail,Pune,2022-03-06,1014,2023-10-31,Currency,349281.90,Active
1212,Retail,Pune,2022-03-06,1063,2023-03-26,Equity,40070.34,Active
1212,Retail,Pune,2022-03-06,4943,2023-11-13,Commodity,344308.02,Active
1212,Retail,Pune,2022-03-06,6904,2023-10-24,F&O,81198.99,Active
1213,Retail,Pune,2023-10-25,678,2024-11-12,Currency,334929.53,Active
1213,Retail,Pune,2023-10-25,3898,2024-06-12,Currency,37756.87,Active
1213,Retail,Pune,2023-10-25,4240,2024-02-15,Equity,6547.27,Active
1213,Retail,Pune,2023-10-25,4979,2024-02-22,Currency,204613.46,Active
1213,Retail,Pune,2023-10-25,9395,2024-06-23,Equity,450705.47,Active
1214,HNI,Delhi,2023-09-19,2000,2024-05-29,F&O,216809.21,Active
1215,Retail,Delhi,2022-03-05,2061,2023-01-20,Equity,460031.16,Active
1215,Retail,Delhi,2022-03-05,3044,2024-07-21,Equity,48606.31,Active
1215,Retail,Delhi,2022-03-05,3564,2024-02-28,Equity,362562.95,Active
1215,Retail,Delhi,2022-03-05,5120,2024-01-14,F&O,201753.29,Active
1215,Retail,Delhi,2022-03-05,5447,2024-05-17,Equity,337405.55,Active
1215,Retail,Delhi,2022-03-05,8510,2023-08-05,Currency,191835.11,Active
1215,Retail,Delhi,2022-03-05,9583,2023-05-29,Equity,393730.89,Active
1216,Retail,Pune,2024-07-27,1458,2023-05-22,Equity,202751.24,Inactive
1216,Retail,Pune,2024-07-27,2426,2024-03-07,Equity,277818.41,Inactive
1216,Retail,Pune,2024-07-27,3678,2024-12-11,Equity,172939.55,Inactive
1216,Retail,Pune,2024-07-27,5554,2023-03-11,F&O,123011.70,Inactive
1216,Retail,Pune,2024-07-27,6238,2024-08-06,F&O,415889.45,Inactive
1217,Retail,Chennai,2024-07-07,182,2023-03-01,Equity,35182.98,Active
1217,Retail,Chennai,2024-07-07,251,2024-08-12,Currency,23717.22,Active
1217,Retail,Chennai,2024-07-07,2783,2023-04-13,Equity,450757.51,Active
1217,Retail,Chennai,2024-07-07,6643,2024-10-14,Currency,105727.68,Active
1217,Retail,Chennai,2024-07-07,8557,2024-10-19,Commodity,472433.70,Active
1217,Retail,Chennai,2024-07-07,8646,2024-01-29,Equity,445158.42,Active
1218,Retail,Chennai,2023-05-06,3684,2023-12-16,Currency,78096.40,Active
1218,Retail,Chennai,2023-05-06,8706,2024-11-16,Equity,289416.32,Active
1218,Retail,Chennai,2023-05-06,9644,2024-09-14,Equity,368002.97,Active
1219,Retail,Bangalore,2022-11-09,1472,2023-08-27,Commodity,498280.50,Active
1219,Retail,Bangalore,2022-11-09,8796,2023-09-22,Equity,303922.89,Active
1220,Retail,Hyderabad,2023-09-07,451,2023-07-22,Equity,44402.40,Active
1220,Retail,Hyderabad,2023-09-07,5469,2024-07-05,Currency,186829.88,Active
1220,Retail,Hyderabad,2023-09-07,5586,2024-02-13,F&O,193888.54,Active
1220,Retail,Hyderabad,2023-09-07,6284,2024-08-10,F&O,5243.07,Active
1221,Institutional,Bangalore,2024-07-07,2016,2024-01-10,Commodity,307946.52,Active
1221,Institutional,Bangalore,2024-07-07,2186,2023-09-06,F&O,433976.75,Active
1221,Institutional,Bangalore,2024-07-07,4500,2024-01-03,Equity,28918.03,Active
1221,Institutional,Bangalore,2024-07-07,4753,2024-10-12,Equity,135413.02,Active
1222,Retail,Hyderabad,2024-03-23,272,2023-08-15,F&O,168729.11,Active
1222,Retail,Hyderabad,2024-03-23,1244,2023-07-02,F&O,220699.31,Active
1222,Retail,Hyderabad,2024-03-23,1747,2023-03-28,Equity,460302.87,Active
1223,Retail,Delhi,2024-07-28,824,2024-02-01,F&O,351186.11,Active
1223,Retail,Delhi,2024-07-28,2135,2024-03-28,Equity,118418.89,Active
1223,Retail,Delhi,2024-07-28,3460,2023-10-15,F&O,99310.92,Active
1223,Retail,Delhi,2024-07-28,3926,2024-07-24,Currency,382357.51,Active
1223,Retail,Delhi,2024-07-28,7064,2024-01-15,Equity,17586.92,Active
1223,Retail,Delhi,2024-07-28,8396,2024-03-04,Equity,90010.64,Active
1223,Retail,Delhi,2024-07-28,8909,2024-07-22,Equity,150686.12,Active
1224,Institutional,Mumbai,2023-11-11,398,2024-09-27,F&O,266002.94,Active
1224,Institutional,Mumbai,2023-11-11,2512,2024-06-04,Equity,297335.77,Active
1224,Institutional,Mumbai,2023-11-11,4831,2024-07-15,Currency,308891.59,Active
1224,Institutional,Mumbai,2023-11-11,5505,2023-09-05,F&O,197663.17,Active
1224,Institutional,Mumbai,2023-11-11,7234,2023-02-13,F&O,15975.23,Active
1225,Retail,Bangalore,2023-03-11,3013,2023-05-07,Equity,345109.05,Active
1225,Retail,Bangalore,2023-03-11,3214,2024-06-25,F&O,48809.98,Active
1225,Retail,Bangalore,2023-03-11,4782,2024-01-24,F&O,178452.80,Active
1225,Retail,Bangalore,2023-03-11,7364,2024-12-07,F&O,458309.43,Active
1225,Retail,Bangalore,2023-03-11,8930,2024-05-28,F&O,250912.69,Active
1225,Retail,Bangalore,2023-03-11,9011,2023-01-21,Currency,379844.64,Active
1226,Retail,Bangalore,2023-11-13,1700,2024-08-13,Currency,490390.62,Active
1226,Retail,Bangalore,2023-11-13,2704,2024-04-21,Currency,80496.06,Active
1226,Retail,Bangalore,2023-11-13,9020,2023-04-05,Equity,331074.56,Active
1226,Retail,Bangalore,2023-11-13,9875,2024-09-14,Equity,199923.54,Active
1227,Retail,Hyderabad,2024-12-09,722,2023-02-01,Equity,109475.17,Active
1227,Retail,Hyderabad,2024-12-09,2824,2024-04-14,F&O,485522.34,Active
1227,Retail,Hyderabad,2024-12-09,4272,2023-10-31,F&O,196852.41,Active
1227,Retail,Hyderabad,2024-12-09,7094,2023-08-19,Commodity,249831.35,Active
1228,Retail,Delhi,2022-12-06,413,2023-06-21,Currency,105524.75,Inactive
1228,Retail,Delhi,2022-12-06,2336,2024-02-17,Equity,486727.90,Inactive
1228,Retail,Delhi,2022-12-06,4148,2024-06-18,Commodity,5853.21,Inactive
1228,Retail,Delhi,2022-12-06,6894,2023-10-04,Equity,6643.03,Inactive
1228,Retail,Delhi,2022-12-06,8173,2023-01-26,Commodity,147936.77,Inactive
1228,Retail,Delhi,2022-12-06,8473,2023-03-09,Commodity,251217.24,Inactive
1228,Retail,Delhi,2022-12-06,8894,2024-07-25,Equity,63815.74,Inactive
1228,Retail,Delhi,2022-12-06,8921,2023-10-23,Equity,222107.85,Inactive
1229,Institutional,Delhi,2022-12-13,1584,2023-02-13,Equity,330476.12,Active
1229,Institutional,Delhi,2022-12-13,2182,2023-11-21,Equity,435017.13,Active
1229,Institutional,Delhi,2022-12-13,4251,2024-02-25,Equity,437003.14,Active
1229,Institutional,Delhi,2022-12-13,5247,2023-12-10,Currency,162659.50,Active
1229,Institutional,Delhi,2022-12-13,6320,2024-10-20,Equity,146333.38,Active
1230,Retail,Hyderabad,2023-10-08,1969,2023-03-29,Equity,204809.90,Active
1231,HNI,Delhi,2023-10-11,40,2023-10-05,F&O,142181.04,Active
1231,HNI,Delhi,2023-10-11,965,2024-01-24,Equity,14015.56,Active
1231,HNI,Delhi,2023-10-11,3638,2023-11-24,F&O,349051.01,Active
1231,HNI,Delhi,2023-10-11,4824,2023-12-23,Commodity,57329.03,Active
1231,HNI,Delhi,2023-10-11,5251,2023-03-09,Equity,38090.10,Active
1232,Retail,Pune,2022-09-02,1635,2024-01-28,Commodity,1024.01,Active
1232,Retail,Pune,2022-09-02,2356,2023-11-19,Commodity,377159.30,Active
1232,Retail,Pune,2022-09-02,2886,2024-09-07,Currency,176946.74,Active
1232,Retail,Pune,2022-09-02,3073,2024-03-02,Equity,458395.06,Active
1232,Retail,Pune,2022-09-02,4818,2024-05-15,Currency,142439.48,Active
1232,Retail,Pune,2022-09-02,5749,2024-05-24,Equity,177586.32,Active
1232,Retail,Pune,2022-09-02,6298,2024-12-26,Equity,149512.88,Active
1232,Retail,Pune,2022-09-02,7062,2023-03-22,Equity,72595.14,Active
1232,Retail,Pune,2022-09-02,9571,2024-12-21,Commodity,499866.31,Active
1233,Retail,Chennai,2022-04-19,932,2023-08-16,Equity,6623.45,Active
1233,Retail,Chennai,2022-04-19,2540,2023-09-16,Equity,357231.59,Active
1233,Retail,Chennai,2022-04-19,3559,2023-09-26,F&O,132358.58,Active
1233,Retail,Chennai,2022-04-19,3615,2024-03-10,Equity,174466.27,Active
1233,Retail,Chennai,2022-04-19,8429,2024-09-14,Equity,281927.05,Active
1233,Retail,Chennai,2022-04-19,8573,2023-01-08,Equity,420581.62,Active
1233,Retail,Chennai,2022-04-19,8970,2023-07-06,Equity,134209.05,Active
1234,Retail,Pune,2023-06-17,333,2024-03-11,Currency,60428.07,Active
1234,Retail,Pune,2023-06-17,1412,2024-10-09,F&O,88438.53,Active
1234,Retail,Pune,2023-06-17,3321,2024-02-09,Equity,76158.66,Active
1234,Retail,Pune,2023-06-17,3711,2023-04-30,Equity,196858.50,Active
1234,Retail,Pune,2023-06-17,3838,2024-07-25,Equity,65397.64,Active
1234,Retail,Pune,2023-06-17,5854,2023-09-22,Equity,165201.58,Active
1234,Retail,Pune,2023-06-17,7038,2023-01-04,F&O,128565.47,Active
1234,Retail,Pune,2023-06-17,8181,2023-03-18,Equity,143064.95,Active
1235,Retail,Mumbai,2022-10-23,353,2023-08-11,Equity,155690.01,Active
1235,Retail,Mumbai,2022-10-23,1873,2023-05-01,Equity,371137.98,Active
1235,Retail,Mumbai,2022-10-23,2976,2024-10-18,Currency,62524.94,Active
1235,Retail,Mumbai,2022-10-23,3862,2024-11-21,F&O,193837.74,Active
1235,Retail,Mumbai,2022-10-23,5056,2023-09-02,Currency,492609.66,Active
1235,Retail,Mumbai,2022-10-23,5412,2023-04-03,Commodity,106110.13,Active
1236,Retail,Bangalore,2022-04-22,929,2024-05-27,Equity,200011.94,Active
1236,Retail,Bangalore,2022-04-22,2460,2023-05-27,Commodity,226171.28,Active
1236,Retail,Bangalore,2022-04-22,7942,2024-06-07,F&O,226912.27,Active
1236,Retail,Bangalore,2022-04-22,8541,2024-01-12,Equity,168288.70,Active
1237,HNI,Mumbai,2022-12-09,2500,2023-10-21,Equity,225065.59,Active
1237,HNI,Mumbai,2022-12-09,2860,2024-01-20,F&O,386365.53,Active
1237,HNI,Mumbai,2022-12-09,6984,2023-08-11,F&O,139888.85,Active
1237,HNI,Mumbai,2022-12-09,8204,2024-07-20,Commodity,84319.39,Active
1238,Retail,Bangalore,2022-04-11,110,2024-10-31,Equity,203596.88,Active
1238,Retail,Bangalore,2022-04-11,1944,2023-03-14,Commodity,54565.30,Active
1238,Retail,Bangalore,2022-04-11,4735,2023-05-20,F&O,78896.39,Active
